Entity,Code,Year,Mean income or consumption
Norway,NOR,2011,66.44732
Norway,NOR,2012,67.97852
Norway,NOR,2013,71.33918
Norway,NOR,2014,72.47337
Norway,NOR,2015,73.342834
Norway,NOR,2016,72.972916
Norway,NOR,2017,71.553444
Norway,NOR,2018,72.11625
Norway,NOR,2019,74.058846
Pakistan,PAK,2001,3.0904586
Pakistan,PAK,2004,3.7691586
Pakistan,PAK,2005,3.797388
Pakistan,PAK,2007,3.9781582
Pakistan,PAK,2010,4.2927957
Pakistan,PAK,2011,4.394214
Pakistan,PAK,2013,4.6759286
Pakistan,PAK,2015,5.11501
Pakistan,PAK,2018,4.9754863
Palestine,PSE,2004,12.85836
Palestine,PSE,2005,13.402979
Palestine,PSE,2006,13.433589
Palestine,PSE,2007,12.362347
Palestine,PSE,2009,14.173011
Palestine,PSE,2010,14.301447
Palestine,PSE,2011,14.273266
Palestine,PSE,2016,13.825653
Panama,PAN,2000,17.932035
Panama,PAN,2001,15.78043
Panama,PAN,2002,17.242832
Panama,PAN,2003,17.540108
Panama,PAN,2004,17.854128
Panama,PAN,2005,17.621435
Panama,PAN,2006,17.849953
Panama,PAN,2007,18.655634
Panama,PAN,2008,22.480272
Panama,PAN,2009,22.541447
Panama,PAN,2010,23.082123
Panama,PAN,2011,25.549213
Panama,PAN,2012,25.858727
Panama,PAN,2013,26.787373
Panama,PAN,2014,26.911156
Panama,PAN,2015,29.395918
Panama,PAN,2016,30.89259
Panama,PAN,2017,30.720894
Panama,PAN,2018,32.38717
Panama,PAN,2019,33.49605
Papua New Guinea,PNG,2009,3.4707556
Paraguay,PRY,2001,14.844879
Paraguay,PRY,2002,12.036213
Paraguay,PRY,2003,13.633398
Paraguay,PRY,2004,13.338382
Paraguay,PRY,2005,14.012987
Paraguay,PRY,2006,13.0792675
Paraguay,PRY,2007,14.01047
Paraguay,PRY,2008,14.569523
Paraguay,PRY,2009,14.163759
Paraguay,PRY,2010,15.420183
Paraguay,PRY,2011,16.985739
Paraguay,PRY,2012,16.86829
Paraguay,PRY,2013,18.847572
Paraguay,PRY,2014,20.109123
Paraguay,PRY,2015,19.008783
Paraguay,PRY,2016,18.43332
Paraguay,PRY,2017,19.412132
Paraguay,PRY,2018,19.234015
Paraguay,PRY,2019,19.460018
Paraguay,PRY,2020,17.204102
Peru,PER,2000,7.724779
Peru,PER,2001,7.800854
Peru,PER,2002,9.006845
Peru,PER,2003,9.341801
Peru,PER,2004,8.506464
Peru,PER,2005,8.138043
Peru,PER,2006,9.159106
Peru,PER,2007,10.293433
Peru,PER,2008,10.678817
Peru,PER,2009,11.142635
Peru,PER,2010,11.659982
Peru,PER,2011,12.051245
Peru,PER,2012,12.716904
Peru,PER,2013,12.843286
Peru,PER,2014,12.9072275
Peru,PER,2015,13.030817
Peru,PER,2016,13.476872
Peru,PER,2017,13.282298
Peru,PER,2018,13.617012
Peru,PER,2019,13.797074
Peru,PER,2020,10.872373
Philippines,PHL,2000,5.9140825
Philippines,PHL,2003,6.0221963
Philippines,PHL,2006,6.128274
Philippines,PHL,2009,6.430517
Philippines,PHL,2012,6.3335896
Philippines,PHL,2015,6.7604713
Philippines,PHL,2018,7.049608
Poland,POL,2000,14.412838
Poland,POL,2001,14.230325
Poland,POL,2002,14.353325
Poland,POL,2003,15.857881
Poland,POL,2004,16.538437
Poland,POL,2005,14.825581
Poland,POL,2006,15.776737
Poland,POL,2007,16.756744
Poland,POL,2008,17.955471
Poland,POL,2009,18.279749
Poland,POL,2010,18.437454
Poland,POL,2011,18.172451
Poland,POL,2012,18.062855
Poland,POL,2013,18.262548
Poland,POL,2014,18.514858
Poland,POL,2015,18.881311
Poland,POL,2016,19.745012
Poland,POL,2017,20.121948
Poland,POL,2018,19.909864
Poland,POL,2019,20.499294
Portugal,PRT,2003,29.867062
Portugal,PRT,2004,30.854956
Portugal,PRT,2005,30.764275
Portugal,PRT,2006,31.310593
Portugal,PRT,2007,31.540648
Portugal,PRT,2008,31.261345
Portugal,PRT,2009,31.9568
Portugal,PRT,2010,31.407177
Portugal,PRT,2011,30.074615
Portugal,PRT,2012,28.316792
Portugal,PRT,2013,28.250164
Portugal,PRT,2014,28.754501
Portugal,PRT,2015,30.269053
Portugal,PRT,2016,31.039732
Portugal,PRT,2017,31.258413
Portugal,PRT,2018,32.989956
Portugal,PRT,2019,35.261925
Portugal,PRT,2020,36.582508
Romania,ROU,2000,5.6454616
Romania,ROU,2001,6.2233534
Romania,ROU,2002,6.4344735
Romania,ROU,2003,6.8291745
Romania,ROU,2004,7.6105003
Romania,ROU,2005,8.039208
Romania,ROU,2006,8.215118
Romania,ROU,2007,8.989556
Romania,ROU,2008,10.6638
Romania,ROU,2009,10.845435
Romania,ROU,2010,10.410949
Romania,ROU,2011,10.195717
Romania,ROU,2012,10.394722
Romania,ROU,2013,10.462065
Romania,ROU,2014,11.438276
Romania,ROU,2015,12.340567
Romania,ROU,2016,11.995921
Romania,ROU,2017,17.608608
Romania,ROU,2018,14.344637
Romania,ROU,2019,21.466862
Romania,ROU,2020,24.0669
Russia,RUS,2000,9.829374
Russia,RUS,2001,11.063907
Russia,RUS,2002,12.2598505
Russia,RUS,2003,13.503799
Russia,RUS,2004,14.561733
Russia,RUS,2005,16.01569
Russia,RUS,2006,17.439528
Russia,RUS,2007,20.223497
Russia,RUS,2008,22.377516
Russia,RUS,2009,21.34907
Russia,RUS,2010,22.963923
Russia,RUS,2011,23.861631
Russia,RUS,2012,25.107235
Russia,RUS,2013,25.646017
Russia,RUS,2014,25.181019
Russia,RUS,2015,23.061457
Russia,RUS,2016,22.523245
Russia,RUS,2017,22.569801
Russia,RUS,2018,22.866001
Russia,RUS,2019,23.716806
Russia,RUS,2020,22.53016
Rwanda,RWA,2000,2.1125212
Rwanda,RWA,2005,2.737333
Rwanda,RWA,2010,2.9102585
Rwanda,RWA,2013,3.1020057
Rwanda,RWA,2016,3.0867956
Saint Lucia,LCA,2016,20.053469
Samoa,WSM,2002,10.130468
Samoa,WSM,2008,10.775027
Samoa,WSM,2013,10.204718
Sao Tome and Principe,STP,2000,4.157789
Sao Tome and Principe,STP,2010,3.8277445
Sao Tome and Principe,STP,2017,5.461851
Senegal,SEN,2001,2.9343681
Senegal,SEN,2005,3.3156269
Senegal,SEN,2011,3.3641634
Senegal,SEN,2018,5.9815583
Serbia,SRB,2002,16.383299
Serbia,SRB,2003,14.633918
Serbia,SRB,2004,13.689799
Serbia,SRB,2005,14.6267395
Serbia,SRB,2006,13.725325
Serbia,SRB,2007,13.856193
Serbia,SRB,2008,14.112626
Serbia,SRB,2009,13.890448
Serbia,SRB,2010,13.446087
Serbia,SRB,2012,14.206493
Serbia,SRB,2013,13.32853
Serbia,SRB,2014,13.112411
Serbia,SRB,2015,15.033198
Serbia,SRB,2016,13.753367
Serbia,SRB,2017,13.836538
Serbia,SRB,2018,16.323616
Serbia,SRB,2019,15.290704
Serbia,SRB,2020,19.22925
Seychelles,SYC,2006,18.315765
Seychelles,SYC,2013,24.125065
Seychelles,SYC,2018,22.251562
Sierra Leone,SLE,2003,2.4678507
Sierra Leone,SLE,2011,3.1890147
Sierra Leone,SLE,2018,3.8859947
Slovakia,SVK,2004,13.664741
Slovakia,SVK,2005,15.739476
Slovakia,SVK,2006,17.41393
Slovakia,SVK,2007,17.716352
Slovakia,SVK,2008,18.000027
Slovakia,SVK,2009,16.559057
Slovakia,SVK,2010,23.68542
Slovakia,SVK,2011,24.581226
Slovakia,SVK,2012,22.556124
Slovakia,SVK,2013,23.145323
Slovakia,SVK,2014,22.56739
Slovakia,SVK,2015,23.039812
Slovakia,SVK,2016,23.304148
Slovakia,SVK,2017,24.037453
Slovakia,SVK,2018,25.395718
Slovakia,SVK,2019,26.04364
Slovenia,SVN,2002,27.584208
Slovenia,SVN,2003,27.232477
Slovenia,SVN,2004,33.349247
Slovenia,SVN,2005,34.52493
Slovenia,SVN,2006,35.744915
Slovenia,SVN,2007,37.609467
Slovenia,SVN,2008,38.729073
Slovenia,SVN,2009,38.98301
Slovenia,SVN,2010,39.037468
Slovenia,SVN,2011,38.704117
Slovenia,SVN,2012,37.106594
Slovenia,SVN,2013,36.907825
Slovenia,SVN,2014,37.816
Slovenia,SVN,2015,37.95815
Slovenia,SVN,2016,39.101276
Slovenia,SVN,2017,40.017612
Slovenia,SVN,2018,42.537228
Slovenia,SVN,2019,43.449783
Slovenia,SVN,2020,45.5951
Solomon Islands,SLB,2005,3.208987
Solomon Islands,SLB,2012,4.0241327
South Africa,ZAF,2000,6.417391
South Africa,ZAF,2005,9.539003
South Africa,ZAF,2008,12.030882
South Africa,ZAF,2010,12.693399
South Africa,ZAF,2014,11.943058
South Korea,KOR,2006,35.735218
South Korea,KOR,2008,36.929707
South Korea,KOR,2010,37.440643
South Korea,KOR,2012,39.524494
South Korea,KOR,2014,41.450096
South Korea,KOR,2016,43.20893
South Sudan,SSD,2009,4.444718
South Sudan,SSD,2016,2.1500797
Spain,ESP,2000,37.22118
Spain,ESP,2003,38.43699
Spain,ESP,2004,38.938232
Spain,ESP,2005,39.938293
Spain,ESP,2006,40.30653
Spain,ESP,2007,48.051796
Spain,ESP,2008,48.861565
Spain,ESP,2009,48.803192
Spain,ESP,2010,46.150215
Spain,ESP,2011,44.42341
Spain,ESP,2012,42.32387
Spain,ESP,2013,41.165993
Spain,ESP,2014,41.376926
Spain,ESP,2015,42.567513
Spain,ESP,2016,44.1224
Spain,ESP,2017,44.59995
Spain,ESP,2018,44.850605
Spain,ESP,2019,46.866184
Spain,ESP,2020,46.99942
Sri Lanka,LKA,2002,5.8335056
Sri Lanka,LKA,2006,6.8615546
Sri Lanka,LKA,2009,6.9114547
Sri Lanka,LKA,2012,7.875568
Sri Lanka,LKA,2016,9.070544
Sri Lanka,LKA,2019,9.24845
Sudan,SDN,2009,4.674115
Sudan,SDN,2014,4.5637417
Sweden,SWE,2000,40.509975
Sweden,SWE,2002,43.656197
Sweden,SWE,2003,39.9142
Sweden,SWE,2004,40.97629
Sweden,SWE,2005,41.38291
Sweden,SWE,2006,43.846264
Sweden,SWE,2007,46.474354
Sweden,SWE,2008,48.01049
Sweden,SWE,2009,48.31235
Sweden,SWE,2010,49.06204
Sweden,SWE,2011,49.572586
Sweden,SWE,2012,50.734734
Sweden,SWE,2013,52.060204
Sweden,SWE,2014,53.293903
Sweden,SWE,2015,55.136566
Sweden,SWE,2016,56.00129
Sweden,SWE,2017,55.96465
Sweden,SWE,2018,56.58664
Sweden,SWE,2019,57.701225
Sweden,SWE,2020,58.80761
Switzerland,CHE,2000,68.673805
Switzerland,CHE,2002,70.95938
Switzerland,CHE,2006,71.8678
Switzerland,CHE,2007,73.74803
Switzerland,CHE,2008,74.26698
Switzerland,CHE,2009,73.953285
Switzerland,CHE,2010,74.2322
Switzerland,CHE,2011,75.28656
Switzerland,CHE,2012,77.147934
Switzerland,CHE,2013,76.787605
Switzerland,CHE,2014,77.71382
Switzerland,CHE,2015,77.35655
Switzerland,CHE,2016,78.754654
Switzerland,CHE,2017,78.50205
Switzerland,CHE,2018,77.10288
Syria,SYR,2003,9.303087
Taiwan,TWN,2000,48.02651
Taiwan,TWN,2005,47.876114
Taiwan,TWN,2007,45.436165
Taiwan,TWN,2010,42.24886
Taiwan,TWN,2013,42.89923
Taiwan,TWN,2016,45.793518
Tajikistan,TJK,2003,3.1423593
Tajikistan,TJK,2004,4.1620893
Tajikistan,TJK,2007,4.7246003
Tajikistan,TJK,2009,5.566657
Tajikistan,TJK,2015,6.518495
Tanzania,TZA,2000,1.4235556
Tanzania,TZA,2007,2.6591427
Tanzania,TZA,2011,3.1143703
Tanzania,TZA,2018,3.29475
Thailand,THA,2000,8.566593
Thailand,THA,2002,9.684543
Thailand,THA,2004,10.929816
Thailand,THA,2006,12.251189
Thailand,THA,2007,12.206771
Thailand,THA,2008,12.90028
Thailand,THA,2009,13.342325
Thailand,THA,2010,13.767732
Thailand,THA,2011,13.974327
Thailand,THA,2012,15.064871
Thailand,THA,2013,15.3041935
Thailand,THA,2014,15.277691
Thailand,THA,2015,15.9913435
Thailand,THA,2016,16.005253
Thailand,THA,2017,16.25334
Thailand,THA,2018,15.99203
Thailand,THA,2019,16.043337
Thailand,THA,2020,16.38857
Togo,TGO,2006,2.539534
Togo,TGO,2011,2.6622412
Togo,TGO,2015,2.728988
Togo,TGO,2018,4.5476894
Tonga,TON,2000,11.346528
Tonga,TON,2009,10.596419
Tonga,TON,2015,8.450248
Tunisia,TUN,2000,9.062097
Tunisia,TUN,2005,9.98102
Tunisia,TUN,2010,11.659965
Tunisia,TUN,2015,13.77579
Turkey,TUR,2002,11.408101
Turkey,TUR,2003,10.84496
Turkey,TUR,2004,13.327562
Turkey,TUR,2005,14.167987
Turkey,TUR,2006,14.237841
Turkey,TUR,2007,15.0125
Turkey,TUR,2008,16.608337
Turkey,TUR,2009,16.43421
Turkey,TUR,2010,16.712503
Turkey,TUR,2011,18.282196
Turkey,TUR,2012,18.987917
Turkey,TUR,2013,19.759832
Turkey,TUR,2014,20.637297
Turkey,TUR,2015,20.675306
Turkey,TUR,2016,21.68154
Turkey,TUR,2017,22.078205
Turkey,TUR,2018,22.545925
Turkey,TUR,2019,22.202902
Tuvalu,TUV,2010,8.368612
Uganda,UGA,2002,2.4425375
Uganda,UGA,2005,2.7186391
Uganda,UGA,2009,3.3758519
Uganda,UGA,2012,3.6843333
Uganda,UGA,2016,3.5436823
Uganda,UGA,2019,3.5151083
Ukraine,UKR,2002,6.8155885
Ukraine,UKR,2003,7.630714
Ukraine,UKR,2004,8.542663
Ukraine,UKR,2005,10.136439
Ukraine,UKR,2006,10.973013
Ukraine,UKR,2007,10.431301
Ukraine,UKR,2008,11.943635
Ukraine,UKR,2009,11.064782
Ukraine,UKR,2010,11.802624
Ukraine,UKR,2011,12.262779
Ukraine,UKR,2012,12.772745
Ukraine,UKR,2013,13.491664
Ukraine,UKR,2014,12.981751
Ukraine,UKR,2015,11.70123
Ukraine,UKR,2016,11.858196
Ukraine,UKR,2017,12.998967
Ukraine,UKR,2018,13.589137
Ukraine,UKR,2019,14.921345
Ukraine,UKR,2020,14.315957
United Arab Emirates,ARE,2013,72.45095
United Kingdom,GBR,2000,49.350037
United Kingdom,GBR,2001,49.957417
United Kingdom,GBR,2002,48.501163
United Kingdom,GBR,2003,49.402187
United Kingdom,GBR,2004,51.11588
United Kingdom,GBR,2005,52.126556
United Kingdom,GBR,2006,53.071316
United Kingdom,GBR,2007,52.963966
United Kingdom,GBR,2008,53.909813
United Kingdom,GBR,2009,53.458054
United Kingdom,GBR,2010,52.073654
United Kingdom,GBR,2011,50.91064
United Kingdom,GBR,2012,50.74094
United Kingdom,GBR,2013,51.036324
United Kingdom,GBR,2014,52.558216
United Kingdom,GBR,2015,53.34826
United Kingdom,GBR,2016,53.652657
United Kingdom,GBR,2017,53.333534
United Kingdom,GBR,2018,54.414413
United Kingdom,GBR,2019,55.15668
United Kingdom,GBR,2020,54.88597
United States,USA,2000,68.31815
United States,USA,2001,68.300095
United States,USA,2002,68.46806
United States,USA,2003,69.507126
United States,USA,2004,69.18547
United States,USA,2005,70.6384
United States,USA,2006,71.83583
United States,USA,2007,71.34738
United States,USA,2008,69.42073
United States,USA,2009,70.32472
United States,USA,2010,68.57991
United States,USA,2011,69.40685
United States,USA,2012,69.66228
United States,USA,2013,69.23176
United States,USA,2014,69.65698
United States,USA,2015,72.29066
United States,USA,2016,75.629875
United States,USA,2017,76.575714
United States,USA,2018,80.585686
United States,USA,2019,85.874725
United States,USA,2020,88.01251
Uruguay,URY,2006,18.902157
Uruguay,URY,2007,20.617388
Uruguay,URY,2008,22.637148
Uruguay,URY,2009,24.285551
Uruguay,URY,2010,24.381975
Uruguay,URY,2011,26.231438
Uruguay,URY,2012,26.210945
Uruguay,URY,2013,27.271982
Uruguay,URY,2014,28.784662
Uruguay,URY,2015,29.201385
Uruguay,URY,2016,28.659866
Uruguay,URY,2017,29.761375
Uruguay,URY,2018,29.275402
Uruguay,URY,2019,28.779291
Uruguay,URY,2020,26.61604
Uzbekistan,UZB,2000,1.5871867
Uzbekistan,UZB,2002,1.685342
Uzbekistan,UZB,2003,1.6019452
Vanuatu,VUT,2010,5.2963414
Vanuatu,VUT,2019,5.431598
Venezuela,VEN,2001,9.818652
Venezuela,VEN,2002,8.087051
Venezuela,VEN,2003,6.8498464
Venezuela,VEN,2004,7.672564
Venezuela,VEN,2005,9.610654
Venezuela,VEN,2006,11.777487
Vietnam,VNM,2002,3.8376172
Vietnam,VNM,2004,4.5263085
Vietnam,VNM,2006,5.053988
Vietnam,VNM,2008,5.4580426
Vietnam,VNM,2010,9.6244135
Vietnam,VNM,2012,9.897621
Vietnam,VNM,2014,10.477527
Vietnam,VNM,2016,12.099472
Vietnam,VNM,2018,13.46041
Vietnam,VNM,2020,15.049919
World,OWID_WRL,2000,12.5135975
World,OWID_WRL,2001,12.765564
World,OWID_WRL,2002,12.946511
World,OWID_WRL,2003,13.04811
World,OWID_WRL,2004,13.360706
World,OWID_WRL,2005,13.732431
World,OWID_WRL,2006,14.08321
World,OWID_WRL,2007,14.578669
World,OWID_WRL,2008,14.716433
World,OWID_WRL,2009,14.826417
World,OWID_WRL,2010,15.077601
World,OWID_WRL,2011,15.312027
World,OWID_WRL,2012,15.511712
World,OWID_WRL,2013,15.767672
World,OWID_WRL,2014,15.982166
World,OWID_WRL,2015,16.269955
World,OWID_WRL,2016,16.647488
World,OWID_WRL,2017,16.95891
World,OWID_WRL,2018,17.467373
World,OWID_WRL,2019,17.9413
Yemen,YEM,2005,5.205422
Yemen,YEM,2014,4.4885445
Zambia,ZMB,2002,2.7325408
Zambia,ZMB,2004,2.9104023
Zambia,ZMB,2006,2.679666
Zambia,ZMB,2010,2.6798263
Zambia,ZMB,2015,2.9744158
Zimbabwe,ZWE,2011,5.459878
Zimbabwe,ZWE,2017,4.409205
Zimbabwe,ZWE,2019,4.5001917
